Time,Price,CurrentPriceStatus
2025/04/07 12:27:55,31635.0,1
2025/04/07 12:27:58,31635.0,1
2025/04/07 12:27:58,31635.0,1
2025/04/07 12:27:58,31635.0,1
2025/04/07 12:27:58,31635.0,1
2025/04/07 12:27:58,31635.0,1
2025/04/07 12:27:59,31630.0,1
2025/04/07 12:27:59,31630.0,1
2025/04/07 12:27:59,31630.0,1
2025/04/07 12:27:59,31630.0,1
2025/04/07 12:28:00,31630.0,1
2025/04/07 12:28:00,31630.0,1
2025/04/07 12:28:00,31630.0,1
2025/04/07 12:28:00,31630.0,1
2025/04/07 12:28:00,31630.0,1
2025/04/07 12:28:00,31630.0,1
2025/04/07 12:28:00,31630.0,1
2025/04/07 12:28:00,31630.0,1
2025/04/07 12:28:00,31630.0,1
2025/04/07 12:28:00,31630.0,1
2025/04/07 12:28:00,31630.0,1
2025/04/07 12:28:00,31630.0,1
2025/04/07 12:28:00,31630.0,1
2025/04/07 12:28:00,31630.0,1
2025/04/07 12:28:00,31630.0,1
2025/04/07 12:28:00,31630.0,1
2025/04/07 12:28:00,31630.0,1
2025/04/07 12:28:02,31625.0,1
2025/04/07 12:28:02,31625.0,1
2025/04/07 12:28:02,31625.0,1
2025/04/07 12:28:02,31625.0,1
2025/04/07 12:28:02,31625.0,1
2025/04/07 12:28:02,31625.0,1
2025/04/07 12:28:02,31625.0,1
2025/04/07 12:28:02,31625.0,1
2025/04/07 12:28:02,31625.0,1
2025/04/07 12:28:02,31625.0,1
2025/04/07 12:28:02,31625.0,1
2025/04/07 12:28:02,31625.0,1
2025/04/07 12:28:02,31625.0,1
2025/04/07 12:28:03,31625.0,1
2025/04/07 12:28:03,31625.0,1
2025/04/07 12:28:03,31625.0,1
2025/04/07 12:28:03,31625.0,1
2025/04/07 12:28:03,31625.0,1
2025/04/07 12:28:03,31625.0,1
2025/04/07 12:28:04,31630.0,1
2025/04/07 12:28:04,31630.0,1
2025/04/07 12:28:04,31630.0,1
2025/04/07 12:28:04,31630.0,1
2025/04/07 12:28:04,31630.0,1
2025/04/07 12:28:04,31630.0,1
2025/04/07 12:28:04,31630.0,1
2025/04/07 12:28:04,31630.0,1
2025/04/07 12:28:05,31630.0,1
2025/04/07 12:28:05,31630.0,1
2025/04/07 12:28:05,31630.0,1
2025/04/07 12:28:05,31630.0,1
2025/04/07 12:28:05,31630.0,1
2025/04/07 12:28:05,31630.0,1
2025/04/07 12:28:05,31630.0,1
2025/04/07 12:28:05,31630.0,1
2025/04/07 12:28:05,31630.0,1
2025/04/07 12:28:05,31630.0,1
2025/04/07 12:28:05,31630.0,1
2025/04/07 12:28:05,31630.0,1
2025/04/07 12:28:05,31630.0,1
2025/04/07 12:28:05,31630.0,1
2025/04/07 12:28:05,31630.0,1
2025/04/07 12:28:08,31630.0,1
2025/04/07 12:28:08,31630.0,1
2025/04/07 12:28:08,31635.0,1
2025/04/07 12:28:08,31635.0,1
2025/04/07 12:28:08,31635.0,1
2025/04/07 12:28:08,31635.0,1
2025/04/07 12:28:08,31635.0,1
2025/04/07 12:28:08,31635.0,1
2025/04/07 12:28:08,31635.0,1
2025/04/07 12:28:09,31640.0,1
2025/04/07 12:28:09,31640.0,1
2025/04/07 12:28:09,31640.0,1
2025/04/07 12:28:09,31640.0,1
2025/04/07 12:28:09,31640.0,1
2025/04/07 12:28:09,31640.0,1
2025/04/07 12:28:09,31640.0,1
2025/04/07 12:28:09,31640.0,1
2025/04/07 12:28:09,31640.0,1
2025/04/07 12:28:09,31640.0,1
2025/04/07 12:28:09,31635.0,1
2025/04/07 12:28:09,31635.0,1
2025/04/07 12:28:09,31635.0,1
2025/04/07 12:28:09,31635.0,1
2025/04/07 12:28:09,31635.0,1
2025/04/07 12:28:09,31635.0,1
2025/04/07 12:28:09,31635.0,1
2025/04/07 12:28:09,31635.0,1
2025/04/07 12:28:09,31635.0,1
2025/04/07 12:28:09,31635.0,1
2025/04/07 12:28:09,31635.0,1
2025/04/07 12:28:09,31635.0,1
2025/04/07 12:28:09,31635.0,1
2025/04/07 12:28:09,31635.0,1
2025/04/07 12:28:09,31635.0,1
2025/04/07 12:28:09,31635.0,1
2025/04/07 12:28:09,31635.0,1
2025/04/07 12:28:09,31635.0,1
2025/04/07 12:28:09,31635.0,1
2025/04/07 12:28:09,31635.0,1
2025/04/07 12:28:09,31635.0,1
2025/04/07 12:28:09,31635.0,1
2025/04/07 12:28:09,31635.0,1
2025/04/07 12:28:09,31635.0,1
2025/04/07 12:28:13,31645.0,1
2025/04/07 12:28:13,31645.0,1
2025/04/07 12:28:13,31645.0,1
2025/04/07 12:28:13,31645.0,1
2025/04/07 12:28:13,31645.0,1
2025/04/07 12:28:13,31645.0,1
2025/04/07 12:28:13,31645.0,1
2025/04/07 12:28:13,31645.0,1
2025/04/07 12:28:14,31650.0,1
2025/04/07 12:28:14,31650.0,1
2025/04/07 12:28:14,31650.0,1
2025/04/07 12:28:14,31650.0,1
2025/04/07 12:28:14,31650.0,1
2025/04/07 12:28:14,31650.0,1
2025/04/07 12:28:14,31650.0,1
2025/04/07 12:28:14,31650.0,1
2025/04/07 12:28:14,31650.0,1
2025/04/07 12:28:14,31650.0,1
2025/04/07 12:28:14,31650.0,1
2025/04/07 12:28:15,31650.0,1
2025/04/07 12:28:15,31645.0,1
2025/04/07 12:28:15,31645.0,1
2025/04/07 12:28:15,31645.0,1
2025/04/07 12:28:15,31645.0,1
2025/04/07 12:28:15,31645.0,1
2025/04/07 12:28:15,31645.0,1
2025/04/07 12:28:16,31645.0,1
2025/04/07 12:28:16,31645.0,1
2025/04/07 12:28:16,31645.0,1
2025/04/07 12:28:16,31645.0,1
2025/04/07 12:28:17,31645.0,1
2025/04/07 12:28:17,31645.0,1
2025/04/07 12:28:17,31645.0,1
2025/04/07 12:28:17,31645.0,1
2025/04/07 12:28:17,31645.0,1
2025/04/07 12:28:17,31645.0,1
2025/04/07 12:28:17,31645.0,1
2025/04/07 12:28:17,31645.0,1
2025/04/07 12:28:18,31645.0,1
2025/04/07 12:28:18,31645.0,1
2025/04/07 12:28:18,31645.0,1
2025/04/07 12:28:18,31645.0,1
2025/04/07 12:28:18,31645.0,1
2025/04/07 12:28:18,31645.0,1
2025/04/07 12:28:19,31645.0,1
2025/04/07 12:28:19,31645.0,1
2025/04/07 12:28:19,31645.0,1
2025/04/07 12:28:19,31645.0,1
2025/04/07 12:28:19,31645.0,1
2025/04/07 12:28:19,31645.0,1
2025/04/07 12:28:19,31645.0,1
2025/04/07 12:28:19,31645.0,1
2025/04/07 12:28:20,31645.0,1
2025/04/07 12:28:20,31645.0,1
2025/04/07 12:28:20,31645.0,1
2025/04/07 12:28:20,31645.0,1
2025/04/07 12:28:20,31645.0,1
2025/04/07 12:28:20,31645.0,1
2025/04/07 12:28:20,31645.0,1
2025/04/07 12:28:20,31645.0,1
2025/04/07 12:28:21,31645.0,1
2025/04/07 12:28:21,31645.0,1
2025/04/07 12:28:21,31645.0,1
2025/04/07 12:28:21,31645.0,1
2025/04/07 12:28:21,31645.0,1
2025/04/07 12:28:21,31645.0,1
2025/04/07 12:28:21,31645.0,1
2025/04/07 12:28:21,31645.0,1
2025/04/07 12:28:21,31645.0,1
2025/04/07 12:28:21,31645.0,1
2025/04/07 12:28:21,31645.0,1
2025/04/07 12:28:21,31645.0,1
2025/04/07 12:28:21,31645.0,1
2025/04/07 12:28:24,31645.0,1
2025/04/07 12:28:24,31645.0,1
2025/04/07 12:28:24,31645.0,1
2025/04/07 12:28:24,31645.0,1
2025/04/07 12:28:24,31645.0,1
2025/04/07 12:28:24,31645.0,1
2025/04/07 12:28:24,31645.0,1
2025/04/07 12:28:25,31640.0,1
2025/04/07 12:28:25,31645.0,1
2025/04/07 12:28:25,31645.0,1
2025/04/07 12:28:25,31645.0,1
2025/04/07 12:28:25,31645.0,1
2025/04/07 12:28:25,31645.0,1
2025/04/07 12:28:25,31645.0,1
2025/04/07 12:28:25,31645.0,1
2025/04/07 12:28:25,31645.0,1
2025/04/07 12:28:25,31645.0,1
2025/04/07 12:28:25,31645.0,1
2025/04/07 12:28:25,31645.0,1
2025/04/07 12:28:26,31645.0,1
2025/04/07 12:28:26,31645.0,1
2025/04/07 12:28:26,31645.0,1
2025/04/07 12:28:26,31645.0,1
2025/04/07 12:28:26,31645.0,1
2025/04/07 12:28:26,31645.0,1
2025/04/07 12:28:26,31645.0,1
2025/04/07 12:28:26,31645.0,1
2025/04/07 12:28:26,31645.0,1
2025/04/07 12:28:26,31645.0,1
2025/04/07 12:28:26,31645.0,1
2025/04/07 12:28:26,31645.0,1
2025/04/07 12:28:26,31645.0,1
2025/04/07 12:28:26,31645.0,1
2025/04/07 12:28:28,31645.0,1
2025/04/07 12:28:28,31645.0,1
2025/04/07 12:28:28,31645.0,1
2025/04/07 12:28:28,31645.0,1
2025/04/07 12:28:28,31645.0,1
2025/04/07 12:28:28,31640.0,1
2025/04/07 12:28:28,31640.0,1
2025/04/07 12:28:28,31640.0,1
2025/04/07 12:28:28,31640.0,1
2025/04/07 12:28:28,31640.0,1
2025/04/07 12:28:28,31640.0,1
2025/04/07 12:28:28,31640.0,1
2025/04/07 12:28:29,31640.0,1
2025/04/07 12:28:29,31640.0,1
2025/04/07 12:28:29,31640.0,1
2025/04/07 12:28:29,31640.0,1
2025/04/07 12:28:29,31640.0,1
2025/04/07 12:28:29,31640.0,1
2025/04/07 12:28:29,31640.0,1
2025/04/07 12:28:30,31640.0,1
2025/04/07 12:28:30,31640.0,1
2025/04/07 12:28:30,31630.0,1
2025/04/07 12:28:30,31635.0,1
2025/04/07 12:28:30,31635.0,1
2025/04/07 12:28:30,31635.0,1
2025/04/07 12:28:31,31630.0,1
2025/04/07 12:28:31,31635.0,1
2025/04/07 12:28:31,31635.0,1
2025/04/07 12:28:31,31635.0,1
2025/04/07 12:28:31,31635.0,1
2025/04/07 12:28:31,31635.0,1
2025/04/07 12:28:31,31635.0,1
2025/04/07 12:28:31,31635.0,1
2025/04/07 12:28:31,31635.0,1
2025/04/07 12:28:31,31635.0,1
2025/04/07 12:28:32,31635.0,1
2025/04/07 12:28:32,31635.0,1
2025/04/07 12:28:32,31635.0,1
2025/04/07 12:28:32,31635.0,1
2025/04/07 12:28:32,31635.0,1
2025/04/07 12:28:32,31635.0,1
2025/04/07 12:28:32,31635.0,1
2025/04/07 12:28:32,31635.0,1
2025/04/07 12:28:32,31635.0,1
2025/04/07 12:28:32,31635.0,1
2025/04/07 12:28:32,31635.0,1
2025/04/07 12:28:32,31635.0,1
2025/04/07 12:28:34,31635.0,1
2025/04/07 12:28:34,31635.0,1
2025/04/07 12:28:34,31635.0,1
2025/04/07 12:28:34,31635.0,1
2025/04/07 12:28:34,31635.0,1
2025/04/07 12:28:34,31635.0,1
2025/04/07 12:28:34,31635.0,1
2025/04/07 12:28:34,31635.0,1
2025/04/07 12:28:34,31635.0,1
2025/04/07 12:28:35,31630.0,1
2025/04/07 12:28:35,31630.0,1
2025/04/07 12:28:35,31630.0,1
2025/04/07 12:28:35,31630.0,1
2025/04/07 12:28:35,31630.0,1
2025/04/07 12:28:35,31630.0,1
2025/04/07 12:28:36,31635.0,1
2025/04/07 12:28:36,31635.0,1
2025/04/07 12:28:36,31635.0,1
2025/04/07 12:28:36,31635.0,1
2025/04/07 12:28:36,31635.0,1
2025/04/07 12:28:36,31635.0,1
2025/04/07 12:28:36,31635.0,1
2025/04/07 12:28:36,31635.0,1
2025/04/07 12:28:37,31640.0,1
2025/04/07 12:28:37,31635.0,1
2025/04/07 12:28:37,31635.0,1
2025/04/07 12:28:37,31635.0,1
2025/04/07 12:28:37,31635.0,1
2025/04/07 12:28:38,31640.0,1
2025/04/07 12:28:38,31640.0,1
2025/04/07 12:28:38,31640.0,1
2025/04/07 12:28:38,31640.0,1
2025/04/07 12:28:38,31635.0,1
2025/04/07 12:28:38,31635.0,1
2025/04/07 12:28:38,31635.0,1
2025/04/07 12:28:38,31635.0,1
2025/04/07 12:28:38,31635.0,1
2025/04/07 12:28:38,31635.0,1
2025/04/07 12:28:39,31635.0,1
2025/04/07 12:28:39,31635.0,1
2025/04/07 12:28:39,31635.0,1
2025/04/07 12:28:39,31635.0,1
2025/04/07 12:28:39,31635.0,1
2025/04/07 12:28:39,31635.0,1
2025/04/07 12:28:40,31630.0,1
2025/04/07 12:28:40,31630.0,1
2025/04/07 12:28:40,31630.0,1
2025/04/07 12:28:40,31635.0,1
2025/04/07 12:28:40,31635.0,1
2025/04/07 12:28:40,31635.0,1
2025/04/07 12:28:40,31635.0,1
2025/04/07 12:28:40,31635.0,1
2025/04/07 12:28:40,31635.0,1
2025/04/07 12:28:40,31635.0,1
2025/04/07 12:28:40,31635.0,1
2025/04/07 12:28:40,31635.0,1
2025/04/07 12:28:40,31635.0,1
2025/04/07 12:28:42,31635.0,1
2025/04/07 12:28:42,31635.0,1
2025/04/07 12:28:42,31635.0,1
2025/04/07 12:28:42,31635.0,1
2025/04/07 12:28:42,31635.0,1
2025/04/07 12:28:42,31635.0,1
2025/04/07 12:28:42,31635.0,1
2025/04/07 12:28:42,31635.0,1
2025/04/07 12:28:42,31635.0,1
2025/04/07 12:28:42,31635.0,1
2025/04/07 12:28:42,31635.0,1
2025/04/07 12:28:42,31635.0,1
2025/04/07 12:28:42,31635.0,1
2025/04/07 12:28:42,31635.0,1
2025/04/07 12:28:44,31635.0,1
2025/04/07 12:28:44,31635.0,1
2025/04/07 12:28:44,31635.0,1
2025/04/07 12:28:44,31635.0,1
2025/04/07 12:28:44,31635.0,1
2025/04/07 12:28:44,31635.0,1
2025/04/07 12:28:44,31635.0,1
2025/04/07 12:28:45,31630.0,1
2025/04/07 12:28:45,31630.0,1
2025/04/07 12:28:45,31630.0,1
2025/04/07 12:28:45,31630.0,1
2025/04/07 12:28:45,31630.0,1
2025/04/07 12:28:45,31630.0,1
2025/04/07 12:28:45,31630.0,1
2025/04/07 12:28:45,31630.0,1
2025/04/07 12:28:46,31625.0,1
2025/04/07 12:28:46,31625.0,1
2025/04/07 12:28:46,31625.0,1
2025/04/07 12:28:46,31625.0,1
2025/04/07 12:28:46,31625.0,1
2025/04/07 12:28:46,31625.0,1
2025/04/07 12:28:46,31625.0,1
2025/04/07 12:28:46,31625.0,1
2025/04/07 12:28:46,31625.0,1
2025/04/07 12:28:47,31625.0,1
2025/04/07 12:28:47,31625.0,1
2025/04/07 12:28:47,31625.0,1
2025/04/07 12:28:47,31625.0,1
2025/04/07 12:28:47,31625.0,1
2025/04/07 12:28:47,31625.0,1
2025/04/07 12:28:47,31625.0,1
2025/04/07 12:28:47,31625.0,1
2025/04/07 12:28:47,31625.0,1
2025/04/07 12:28:47,31625.0,1
2025/04/07 12:28:47,31625.0,1
2025/04/07 12:28:47,31625.0,1
2025/04/07 12:28:47,31625.0,1
2025/04/07 12:28:47,31625.0,1
2025/04/07 12:28:49,31620.0,1
2025/04/07 12:28:49,31620.0,1
2025/04/07 12:28:49,31620.0,1
2025/04/07 12:28:49,31620.0,1
2025/04/07 12:28:49,31620.0,1
2025/04/07 12:28:49,31620.0,1
2025/04/07 12:28:50,31625.0,1
2025/04/07 12:28:50,31625.0,1
2025/04/07 12:28:50,31625.0,1
2025/04/07 12:28:50,31625.0,1
2025/04/07 12:28:50,31625.0,1
2025/04/07 12:28:50,31625.0,1
2025/04/07 12:28:51,31630.0,1
2025/04/07 12:28:51,31630.0,1
2025/04/07 12:28:51,31630.0,1
2025/04/07 12:28:51,31630.0,1
2025/04/07 12:28:51,31630.0,1
2025/04/07 12:28:51,31630.0,1
2025/04/07 12:28:51,31630.0,1
2025/04/07 12:28:51,31630.0,1
2025/04/07 12:28:51,31630.0,1
2025/04/07 12:28:51,31630.0,1
2025/04/07 12:28:51,31630.0,1
2025/04/07 12:28:51,31630.0,1
2025/04/07 12:28:51,31630.0,1
2025/04/07 12:28:51,31630.0,1
2025/04/07 12:28:51,31630.0,1
2025/04/07 12:28:51,31630.0,1
2025/04/07 12:28:51,31630.0,1
2025/04/07 12:28:51,31630.0,1
2025/04/07 12:28:51,31630.0,1
2025/04/07 12:28:51,31630.0,1
2025/04/07 12:28:51,31630.0,1
2025/04/07 12:28:51,31630.0,1
2025/04/07 12:28:54,31630.0,1
2025/04/07 12:28:54,31630.0,1
2025/04/07 12:28:54,31630.0,1
2025/04/07 12:28:54,31630.0,1
2025/04/07 12:28:54,31630.0,1
2025/04/07 12:28:54,31630.0,1
2025/04/07 12:28:54,31630.0,1
2025/04/07 12:28:54,31630.0,1
2025/04/07 12:28:54,31630.0,1
2025/04/07 12:28:54,31630.0,1
2025/04/07 12:28:54,31630.0,1
2025/04/07 12:28:54,31630.0,1
2025/04/07 12:28:54,31630.0,1
2025/04/07 12:28:54,31630.0,1
2025/04/07 12:28:54,31630.0,1
2025/04/07 12:28:54,31630.0,1
2025/04/07 12:28:54,31630.0,1
2025/04/07 12:28:54,31630.0,1
2025/04/07 12:28:57,31630.0,1
2025/04/07 12:28:57,31630.0,1
2025/04/07 12:28:57,31630.0,1
2025/04/07 12:28:57,31630.0,1
2025/04/07 12:28:57,31630.0,1
2025/04/07 12:28:57,31630.0,1
2025/04/07 12:28:57,31630.0,1
2025/04/07 12:28:59,31625.0,1
2025/04/07 12:28:59,31625.0,1
2025/04/07 12:28:59,31625.0,1
2025/04/07 12:28:59,31625.0,1
2025/04/07 12:28:59,31625.0,1
2025/04/07 12:28:59,31625.0,1
2025/04/07 12:28:59,31625.0,1
2025/04/07 12:28:59,31625.0,1
2025/04/07 12:29:00,31625.0,1
2025/04/07 12:29:00,31625.0,1
2025/04/07 12:29:00,31625.0,1
2025/04/07 12:29:00,31625.0,1
2025/04/07 12:29:00,31625.0,1
2025/04/07 12:29:00,31625.0,1
2025/04/07 12:29:00,31625.0,1
2025/04/07 12:29:00,31625.0,1
2025/04/07 12:29:00,31625.0,1
2025/04/07 12:29:00,31625.0,1
2025/04/07 12:29:00,31625.0,1
2025/04/07 12:29:00,31625.0,1
2025/04/07 12:29:00,31625.0,1
2025/04/07 12:29:00,31625.0,1
2025/04/07 12:29:00,31625.0,1
2025/04/07 12:29:00,31625.0,1
2025/04/07 12:29:00,31625.0,1
2025/04/07 12:29:00,31625.0,1
2025/04/07 12:29:00,31625.0,1
2025/04/07 12:29:00,31625.0,1
2025/04/07 12:29:00,31625.0,1
2025/04/07 12:29:00,31625.0,1
2025/04/07 12:29:00,31625.0,1
2025/04/07 12:29:00,31625.0,1
2025/04/07 12:29:00,31625.0,1
2025/04/07 12:29:03,31630.0,1
2025/04/07 12:29:03,31630.0,1
2025/04/07 12:29:03,31630.0,1
2025/04/07 12:29:03,31630.0,1
2025/04/07 12:29:03,31630.0,1
2025/04/07 12:29:03,31630.0,1
2025/04/07 12:29:04,31630.0,1
2025/04/07 12:29:04,31630.0,1
2025/04/07 12:29:04,31630.0,1
2025/04/07 12:29:04,31630.0,1
2025/04/07 12:29:04,31630.0,1
2025/04/07 12:29:05,31630.0,1
2025/04/07 12:29:05,31630.0,1
2025/04/07 12:29:05,31630.0,1
2025/04/07 12:29:05,31630.0,1
2025/04/07 12:29:05,31630.0,1
2025/04/07 12:29:05,31630.0,1
2025/04/07 12:29:05,31630.0,1
2025/04/07 12:29:05,31630.0,1
2025/04/07 12:29:05,31630.0,1
2025/04/07 12:29:05,31630.0,1
2025/04/07 12:29:05,31630.0,1
2025/04/07 12:29:05,31630.0,1
2025/04/07 12:29:05,31630.0,1
2025/04/07 12:29:05,31630.0,1
2025/04/07 12:29:07,31625.0,1
2025/04/07 12:29:07,31625.0,1
2025/04/07 12:29:07,31625.0,1
2025/04/07 12:29:07,31625.0,1
2025/04/07 12:29:07,31625.0,1
2025/04/07 12:29:07,31625.0,1
2025/04/07 12:29:07,31625.0,1
2025/04/07 12:29:07,31625.0,1
2025/04/07 12:29:08,31625.0,1
2025/04/07 12:29:08,31625.0,1
2025/04/07 12:29:08,31625.0,1
2025/04/07 12:29:08,31625.0,1
2025/04/07 12:29:08,31625.0,1
2025/04/07 12:29:08,31625.0,1
2025/04/07 12:29:08,31625.0,1
2025/04/07 12:29:08,31625.0,1
2025/04/07 12:29:08,31625.0,1
2025/04/07 12:29:08,31625.0,1
2025/04/07 12:29:08,31625.0,1
2025/04/07 12:29:08,31625.0,1
2025/04/07 12:29:08,31625.0,1
2025/04/07 12:29:11,31625.0,1
2025/04/07 12:29:11,31625.0,1
2025/04/07 12:29:11,31625.0,1
2025/04/07 12:29:11,31625.0,1
2025/04/07 12:29:11,31625.0,1
2025/04/07 12:29:11,31625.0,1
2025/04/07 12:29:11,31625.0,1
2025/04/07 12:29:11,31625.0,1
2025/04/07 12:29:11,31625.0,1
2025/04/07 12:29:11,31625.0,1
2025/04/07 12:29:11,31625.0,1
2025/04/07 12:29:11,31625.0,1
2025/04/07 12:29:12,31620.0,1
2025/04/07 12:29:12,31620.0,1
2025/04/07 12:29:12,31620.0,1
2025/04/07 12:29:12,31620.0,1
2025/04/07 12:29:12,31620.0,1
2025/04/07 12:29:12,31620.0,1
2025/04/07 12:29:12,31620.0,1
2025/04/07 12:29:13,31625.0,1
2025/04/07 12:29:13,31625.0,1
2025/04/07 12:29:13,31625.0,1
2025/04/07 12:29:13,31625.0,1
2025/04/07 12:29:13,31625.0,1
2025/04/07 12:29:13,31625.0,1
2025/04/07 12:29:13,31625.0,1
2025/04/07 12:29:13,31625.0,1
2025/04/07 12:29:14,31625.0,1
2025/04/07 12:29:14,31625.0,1
2025/04/07 12:29:14,31625.0,1
2025/04/07 12:29:14,31625.0,1
2025/04/07 12:29:14,31625.0,1
2025/04/07 12:29:14,31625.0,1
2025/04/07 12:29:14,31625.0,1
2025/04/07 12:29:14,31625.0,1
2025/04/07 12:29:14,31625.0,1
2025/04/07 12:29:14,31625.0,1
2025/04/07 12:29:14,31625.0,1
2025/04/07 12:29:14,31625.0,1
2025/04/07 12:29:14,31625.0,1
2025/04/07 12:29:14,31625.0,1
2025/04/07 12:29:14,31625.0,1
2025/04/07 12:29:14,31625.0,1
2025/04/07 12:29:16,31620.0,1
2025/04/07 12:29:16,31620.0,1
2025/04/07 12:29:16,31620.0,1
2025/04/07 12:29:16,31620.0,1
2025/04/07 12:29:16,31620.0,1
2025/04/07 12:29:16,31620.0,1
2025/04/07 12:29:16,31620.0,1
2025/04/07 12:29:16,31620.0,1
2025/04/07 12:29:16,31620.0,1
2025/04/07 12:29:16,31620.0,1
2025/04/07 12:29:16,31620.0,1
2025/04/07 12:29:16,31620.0,1
2025/04/07 12:29:16,31620.0,1
2025/04/07 12:29:16,31620.0,1
2025/04/07 12:29:16,31620.0,1
2025/04/07 12:29:16,31620.0,1
2025/04/07 12:29:16,31620.0,1
2025/04/07 12:29:16,31620.0,1
2025/04/07 12:29:16,31620.0,1
2025/04/07 12:29:16,31620.0,1
2025/04/07 12:29:16,31620.0,1
2025/04/07 12:29:16,31620.0,1
2025/04/07 12:29:16,31620.0,1
2025/04/07 12:29:16,31620.0,1
2025/04/07 12:29:16,31620.0,1
2025/04/07 12:29:16,31620.0,1
2025/04/07 12:29:21,31620.0,1
2025/04/07 12:29:21,31620.0,1
2025/04/07 12:29:21,31620.0,1
2025/04/07 12:29:21,31620.0,1
2025/04/07 12:29:21,31620.0,1
2025/04/07 12:29:21,31620.0,1
2025/04/07 12:29:21,31620.0,1
2025/04/07 12:29:22,31620.0,1
2025/04/07 12:29:22,31620.0,1
2025/04/07 12:29:22,31620.0,1
2025/04/07 12:29:22,31620.0,1
2025/04/07 12:29:22,31620.0,1
2025/04/07 12:29:22,31620.0,1
2025/04/07 12:29:22,31620.0,1
2025/04/07 12:29:22,31620.0,1
